"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.228067594E1,-1.741982937E0,1.351164818E1,3.710821271E-1
5.229667594E1,-2.301287651E0,1.591247749E1,1.068168283E0
5.231267594E1,-2.676229000E0,1.688629532E1,2.051438332E0
5.232867594E1,-3.370241165E0,1.606889534E1,3.041440725E0
5.234467594E1,-3.218410492E0,1.482937908E1,2.564716816E0
5.236067594E1,-2.671057701E0,1.441826534E1,2.762017965E0
5.237667594E1,-2.821202993E0,1.364013100E1,2.120984793E0
5.239267594E1,-5.394874096E0,1.445866108E1,-2.756272078E0
5.240867751E1,-7.677745342E0,1.812024879E1,4.631343856E-2
5.242467594E1,-1.083472061E1,2.669423866E1,4.791247368E0
5.244067594E1,-7.641372681E0,2.732893181E1,9.080316544E0
5.245667594E1,6.428048134E0,1.445297146E1,3.670627117E0
5.247267594E1,8.659425735E0,9.534927368E0,-7.093541324E-2
5.248867594E1,5.429820061E0,7.784756184E0,-3.340342283E0
5.250467594E1,2.300914049E0,7.052781582E0,-3.782666206E0
5.252067594E1,4.333313704E-1,8.149039268E0,-2.946955919E0
5.253667594E1,-1.259666085E0,9.121458054E0,-9.618753195E-1
5.255267594E1,-2.745728016E0,9.585253716E0,1.093997002E0
5.256867594E1,-3.689254045E0,1.021720791E1,1.935702562E0
5.258467594E1,-3.843852520E0,1.099752617E1,1.561249375E0
5.260067594E1,-4.093452930E0,1.077210712E1,6.660764813E-1
5.261667594E1,-3.713818550E0,9.785743713E0,-4.399584830E-1
5.263267438E1,-3.332795858E0,8.574872017E0,-1.447687626E0
5.264867594E1,-2.792683125E0,8.139692307E0,-1.504956961E0
5.266467594E1,-1.894799948E0,9.163797379E0,-8.557546735E-1
5.268067438E1,-1.315154195E0,1.054477310E1,-5.761406943E-2
5.269667594E1,-6.813227534E-1,1.128992462E1,8.743241429E-1
5.271267438E1,-3.914424181E-1,1.109409904E1,1.673939705E0
5.272867594E1,-9.914389253E-1,1.079156780E1,7.886308432E-1
5.274467594E1,-1.696952701E0,1.040989399E1,2.337698638E-2
5.276067438E1,-2.057787657E0,9.143321991E0,-6.522571445E-1
5.277667594E1,-2.826843500E0,8.569460869E0,-1.351479053E0
5.279267594E1,-3.915678501E0,9.503123283E0,-1.209110141E0
5.280867594E1,-3.268410921E0,1.067799568E1,-6.183839440E-1
5.282467594E1,-1.493177414E0,1.055014515E1,-2.250166535E-1
5.284067594E1,-4.008851349E-1,9.932833672E0,-2.499546623E-3
5.285667594E1,3.278236687E-1,9.476326942E0,-6.610677838E-1
5.287267594E1,5.860526562E-1,8.815460205E0,-1.140434980E0
5.288867594E1,5.319437385E-1,8.600020409E0,-1.687193990E0
5.290469626E1,2.690891027E-1,9.096739769E0,-1.847059608E0
5.292067594E1,-7.050062418E-1,9.726138115E0,-8.679651618E-1
5.293667438E1,-1.444402695E0,1.027564526E1,-1.821412742E-1
5.295267594E1,-1.844358921E0,1.077141762E1,2.623278797E-1
5.296867594E1,-1.954444289E0,1.099065876E1,6.202993989E-1
5.298467594E1,-1.881938338E0,1.103558445E1,6.788423657E-1
5.300067594E1,-1.853198409E0,1.095830822E1,1.186757907E-1
5.301667594E1,-1.564888597E0,1.091177559E1,-3.699999452E-1
5.303267438E1,-1.352446318E0,1.051848412E1,-7.508025169E-1
5.304867594E1,-1.062240243E0,9.959266663E0,-9.031024575E-1
5.306467438E1,-8.023448586E-1,9.577956200E0,-7.375482321E-1
5.308067438E1,-6.310158372E-1,9.195802689E0,-3.834074736E-1
5.309667438E1,-4.087381363E-1,9.154240608E0,-4.995453954E-1
5.311267438E1,-2.643964887E-1,9.427370071E0,-2.574149668E-1
5.312867594E1,-6.405639052E-1,1.018189812E1,-2.483361810E-1
5.314467594E1,-8.196980357E-1,1.065120029E1,1.496854872E-1
5.316067438E1,-5.818676353E-1,9.915490150E0,3.143970072E-1
5.317667438E1,-5.288313031E-1,8.609683990E0,1.131940365E0
5.319267438E1,-6.028312445E-1,7.747876167E0,1.655944824E0
5.320867594E1,-9.081781507E-1,7.910825729E0,1.266465664E0
5.322467594E1,-1.620692611E0,8.282893181E0,3.977343738E-1
5.324067594E1,-2.681170702E0,8.280815125E0,-2.266734540E-1
5.325667594E1,-3.338762283E0,8.272436142E0,-5.821644664E-1
5.327267438E1,-3.215412855E0,9.273020744E0,-6.501790285E-1
5.328867594E1,-2.353873730E0,1.096253204E1,-3.401298821E-1
5.330467594E1,-1.501164436E0,1.176588249E1,-1.272566020E-1
5.332067594E1,-1.255318284E0,1.046019077E1,2.731496990E-1
5.333667594E1,-1.616536260E0,8.360457420E0,1.086153507E0
5.335267594E1,-1.772772312E0,6.796008587E0,1.955334902E0
5.336867438E1,-1.771651864E0,6.440690041E0,2.298203945E0
5.338467594E1,-1.583458066E0,7.185228825E0,2.086077690E0
5.340067594E1,-1.163907647E0,8.814866066E0,1.739627004E0
5.341667594E1,-3.016598523E-1,9.920058250E0,1.860648990E0
5.343267438E1,5.603868365E-1,1.008840942E1,1.779428244E0
5.344867594E1,1.531848550E0,9.497941017E0,1.731927276E0
5.346467594E1,1.975570798E0,9.003865242E0,1.944551468E0
5.348067594E1,1.225486398E0,9.008135796E0,2.280247211E0
5.349667594E1,1.392180324E-1,9.289665222E0,2.413364887E0
5.351267594E1,-5.420855880E-1,9.516827583E0,2.262290716E0
5.352867594E1,-1.119021177E0,9.671866417E0,2.114185572E0
5.354467594E1,-1.702411532E0,9.492884636E0,2.144304514E0
5.356067594E1,-2.362195969E0,9.086876869E0,1.998143315E0
5.357667594E1,-2.671833277E0,8.587235451E0,1.705772996E0
5.359267594E1,-2.571037292E0,8.423461914E0,1.019872427E0
5.360867438E1,-2.202014446E0,8.585799217E0,6.127241254E-1
5.362467594E1,-2.039017200E0,8.990361214E0,3.692816794E-1
5.364067594E1,-2.086575508E0,9.361787796E0,7.223019600E-1
5.365667594E1,-1.960132957E0,9.564347267E0,1.311543703E0
5.367267594E1,-1.497180581E0,1.010040951E1,1.752191782E0
5.368867594E1,-7.561463714E-1,1.047675896E1,2.360788345E0
5.370467438E1,2.374569178E-1,1.028925419E1,3.082697392E0
5.372067594E1,1.070648670E0,1.013387966E1,2.831421137E0
5.373667438E1,1.859758377E0,9.813315392E0,2.912709236E0
5.375267594E1,2.181960344E0,9.297249794E0,2.894206762E0
5.376867594E1,2.006848574E0,8.895982742E0,2.885913372E0
5.378467594E1,2.116981983E0,9.026168823E0,2.541100264E0
5.380067594E1,2.264253855E0,9.400219917E0,2.435391665E0
5.381667594E1,2.399555206E0,9.788272858E0,2.091651201E0
5.383267594E1,2.574312687E0,9.622823715E0,2.079210997E0
5.384867438E1,3.018925428E0,9.407910347E0,1.896044970E0
5.386467594E1,3.288273096E0,9.285738945E0,2.135694981E0
5.388067594E1,3.240676403E0,9.357957840E0,2.356823444E0
5.389667594E1,3.407772779E0,9.776166916E0,2.199639320E0
5.391267438E1,3.768042564E0,9.759398460E0,1.885491371E0
5.392867594E1,4.039066315E0,9.141694069E0,1.868252993E0
5.394467594E1,4.018954754E0,8.424545288E0,1.715378523E0
5.396067594E1,2.939926624E0,8.384140015E0,1.647258639E0
5.397667438E1,7.858057022E-1,9.291110992E0,7.268126011E-1
5.399267438E1,3.402543664E-1,1.028021431E1,1.111924648E0
5.400867438E1,1.937771082E0,1.034767246E1,1.530574799E0
5.402467438E1,3.019892931E0,9.799735069E0,8.105809093E-1
5.404067438E1,3.415060520E0,9.951432228E0,3.603752553E-1
5.405667438E1,3.354908705E0,1.101074219E1,4.720408022E-1
5.407267438E1,3.564382076E0,1.237116623E1,1.501442194E0
5.408867438E1,5.112990379E0,1.341727829E1,2.771968603E0
5.410467594E1,7.377502918E0,1.475391388E1,3.990042448E0
5.412067594E1,8.525962830E0,1.469796562E1,4.249583721E0
5.413667438E1,6.099784374E0,1.261462688E1,2.096056700E0
5.415267594E1,2.120975256E0,9.921341896E0,2.623949349E-1
5.416867438E1,-6.719375253E-1,8.462640762E0,1.903007329E-1
5.418467594E1,-9.398199320E-1,8.688912392E0,2.136489898E-1
5.420067438E1,5.129337907E-1,8.703813553E0,-5.227116942E-1
5.421667594E1,2.138577700E0,8.295027733E0,-1.158688188E0
5.423267594E1,3.326542139E0,8.568963051E0,-1.006733060E0
5.424867438E1,4.340649605E0,9.429764748E0,-6.664978862E-1
5.426467438E1,4.536303520E0,1.015205669E1,-6.326822042E-1
5.428067594E1,3.396376133E0,1.031159687E1,-4.600027502E-1
5.429667438E1,1.795938611E0,1.004862690E1,-1.539950520E-1
5.431267594E1,1.081575751E0,1.026924801E1,-7.360734046E-2
5.432867438E1,1.177401423E0,1.055037498E1,-2.876298130E-1
5.434467594E1,1.374587774E0,1.057195187E1,-3.059693873E-1
5.436067594E1,1.707496881E0,1.036906719E1,-4.253825843E-1
5.437667438E1,2.357618332E0,1.008903217E1,-3.059406877E-1
5.439267594E1,3.147589922E0,1.009974766E1,-6.920583248E-1
5.440867594E1,2.990338802E0,1.014522839E1,-6.390315890E-1
5.442467594E1,1.573450208E0,9.822337151E0,-5.503695011E-1
5.444067438E1,6.438965797E-1,9.663812637E0,-5.768685341E-1
5.445667438E1,1.110392451E0,9.512364388E0,-5.147246122E-1
5.447267438E1,1.592134476E0,9.576375961E0,-2.380794287E-1
5.448867594E1,1.359408617E0,1.011418056E1,1.424549967E-1
5.450467438E1,1.234354615E0,1.076749134E1,-1.358948927E-2
5.452067594E1,1.690067053E0,1.047616482E1,-2.672599554E-1
5.453667594E1,2.170889616E0,9.788176537E0,-3.432806432E-1
5.455267594E1,2.066042662E0,9.325520515E0,-4.063439071E-1
5.456867594E1,1.716901302E0,9.211901665E0,-4.226532280E-1
5.458467594E1,1.276904464E0,9.619376183E0,-2.195004001E-2
5.460067594E1,1.013130426E0,1.005266857E1,1.071836278E-1
5.461667594E1,7.689601183E-1,1.004019070E1,3.476859629E-1
5.463267594E1,7.641908526E-1,1.013191700E1,8.551130444E-2
5.464867594E1,1.301976442E0,1.033351898E1,-4.049744308E-1
5.466467594E1,1.706979632E0,9.652779579E0,4.224329442E-2
5.468067438E1,1.294650197E0,8.387769699E0,5.690442920E-1
5.469667438E1,1.008552670E0,8.459470749E0,6.107512712E-1
5.471267438E1,8.887084723E-1,9.605461121E0,1.438819468E-1
5.472867594E1,1.000268698E0,9.985650063E0,-1.194036230E-1
5.474467438E1,1.284211397E0,9.909677505E0,-6.088934094E-2
5.476067751E1,1.734781146E0,1.011784840E1,1.001925543E-1
5.477667594E1,1.919192195E0,1.062974834E1,-9.989567101E-2
5.479267594E1,1.730931282E0,1.045570946E1,6.094679981E-2
5.480867594E1,1.531695366E0,9.890007019E0,-2.162347287E-1
5.482467594E1,1.264636517E0,9.511138916E0,1.560444981E-1
5.484067594E1,1.099244952E0,9.566119194E0,-9.844956920E-3
5.485667594E1,6.982832551E-1,9.302344322E0,-2.387497872E-1
5.487267594E1,3.299880326E-1,8.888330460E0,-8.613379300E-2
5.488867751E1,4.036911428E-1,8.393429756E0,1.534683257E-1
5.490467594E1,6.816100478E-1,8.330270767E0,-3.156515360E-1
5.492067594E1,1.105604053E0,8.692542076E0,2.216073126E-1
5.493667594E1,1.506048560E0,9.533873558E0,-4.740519449E-2
5.495267594E1,1.447045922E0,1.028709030E1,9.837296605E-2
5.496867594E1,1.177851439E0,1.077922249E1,5.915593728E-2
5.498467594E1,9.861812592E-1,1.079839516E1,-1.900038496E-2
5.500067594E1,1.063111663E0,1.042769623E1,4.179318622E-2
5.501667438E1,9.824846387E-1,1.012629509E1,3.131232560E-1
5.503267594E1,8.727535605E-1,1.024885941E1,2.706501484E-1
5.504867438E1,1.140358329E0,1.016965961E1,8.161354810E-2
5.506467438E1,1.930004239E0,9.951202393E0,-3.045424633E-2
5.508067438E1,2.395360708E0,9.700682640E0,2.146449685E-1
5.509667438E1,2.566919327E0,9.521156311E0,6.615466475E-1
5.511267438E1,2.355836868E0,9.615161896E0,7.454299331E-1
5.512867594E1,1.855123281E0,9.875632286E0,6.320021749E-1
5.514467594E1,1.462464571E0,9.780936241E0,4.488745034E-1
5.516067594E1,1.120524645E0,9.677478790E0,4.125209749E-1
5.517667438E1,8.257505894E-1,1.016685295E1,2.941707671E-1
5.519267594E1,8.050359488E-1,1.045242405E1,3.100682795E-1
5.520867594E1,1.031374216E0,1.007906246E1,6.029174328E-1
5.522467438E1,1.494527698E0,9.694276810E0,8.380855322E-1
5.524067594E1,1.658549666E0,9.537436485E0,1.188299775E0
5.525667594E1,1.403672576E0,9.381066322E0,1.096362472E0
5.527267438E1,1.036909580E0,9.404692650E0,1.203574777E0
5.528867594E1,8.356242776E-1,9.598756790E0,1.212720633E0
5.530467594E1,9.319860935E-1,9.804619789E0,1.208449364E0
5.532067594E1,1.001944661E0,9.766656876E0,1.385553241E0
5.533667594E1,1.288501978E0,9.959677696E0,1.318324089E0
5.535267594E1,1.278561115E0,1.024365902E1,1.484567881E0
5.536867594E1,1.117469668E0,1.032136536E1,1.642575502E0
5.538467438E1,8.835178614E-1,1.016937160E1,1.695927978E0
5.540067438E1,7.124186158E-1,1.009489250E1,1.622119546E0
5.541667594E1,6.884287596E-1,1.004333115E1,1.557409048E0
5.543267594E1,8.829432726E-1,9.700002670E0,1.492162228E0
5.544867594E1,1.205001712E0,9.211289406E0,1.704824805E0
5.546467438E1,1.502428532E0,9.210541725E0,1.896475911E0
5.548067594E1,1.430267334E0,9.452643394E0,2.056178808E0
5.549667594E1,1.418765664E0,9.766858101E0,1.924698710E0
5.551267594E1,1.361237764E0,9.924100876E0,1.727780342E0
5.552867594E1,1.259120226E0,9.787151337E0,1.470614552E0
5.554467594E1,1.145568013E0,9.509040833E0,1.239640951E0
5.556067594E1,1.221224904E0,9.281975746E0,1.110727668E0
5.557667594E1,1.223053932E0,9.202832222E0,1.331884861E0
5.559267594E1,1.203967452E0,9.397710800E0,1.538408637E0
5.560867594E1,1.250836253E0,9.474047661E0,1.694807529E0
5.562467594E1,1.386750340E0,9.519221306E0,1.615904212E0
5.564067594E1,1.522989988E0,9.534496307E0,1.298040390E0
5.565667594E1,1.573708773E0,9.486516953E0,1.169979334E0
5.567267594E1,1.622129202E0,9.456694603E0,1.056513309E0
5.568867594E1,1.988355875E0,9.464528084E0,1.145644665E0
5.570467438E1,2.377164602E0,9.748365402E0,1.014902115E0
5.572067594E1,2.584052324E0,9.938743591E0,8.868889213E-1
5.573667438E1,2.388177872E0,9.868919373E0,9.415916800E-1
5.575267594E1,2.066837549E0,9.755414009E0,1.067018986E0
5.576867594E1,1.793113351E0,9.698010445E0,1.115496874E0
5.578467594E1,2.026471376E0,9.703288078E0,9.374448657E-1
5.580067594E1,2.225965738E0,9.759465218E0,8.860749006E-1
5.581667594E1,1.900632143E0,9.777986526E0,8.973467946E-1
5.583267594E1,1.495552540E0,9.696918488E0,9.765086770E-1
5.584867594E1,1.299965382E0,9.665545464E0,8.579286337E-1
5.586467594E1,1.167192459E0,9.598929405E0,1.072755575E0
5.588067438E1,1.024756551E0,9.635761261E0,1.139055729E0
5.589667438E1,8.407478929E-1,9.751544952E0,8.910165429E-1
5.591267438E1,9.315072894E-1,9.707846642E0,1.070524216E0
5.592867594E1,1.226319671E0,9.871246338E0,8.668446541E-1
5.594467438E1,1.549680591E0,1.020357037E1,3.567743599E-1
5.596067594E1,1.412531137E0,1.030870533E1,2.562178969E-1
5.597667594E1,1.211370230E0,1.010874081E1,4.058267474E-1
5.599267594E1,1.234958053E0,9.862971306E0,7.475847006E-1
5.600867438E1,1.339373946E0,9.771972656E0,7.458034158E-1
5.602467594E1,1.302704334E0,9.696354866E0,6.084623933E-1
5.604067594E1,1.427605033E0,9.776425362E0,6.377866268E-1
5.605667438E1,1.535736680E0,9.902294159E0,4.492863119E-1
5.607267438E1,1.891783237E0,9.979013443E0,-1.025675982E-2
5.608867594E1,1.911923289E0,9.777517319E0,-2.121741474E-1
5.610467594E1,1.393837214E0,9.808814049E0,-2.663501501E-1
5.612067438E1,6.407170892E-1,1.008483696E1,2.406843156E-1
5.613667594E1,1.120869443E-1,1.023874569E1,5.853535533E-1
5.615267594E1,7.627543211E-1,1.004792881E1,5.783146620E-1
5.616867594E1,2.033462524E0,9.456933975E0,1.489815950E0
5.618467438E1,2.251765966E0,9.424534798E0,1.208698392E0
5.620067594E1,1.498827815E0,9.772825241E0,5.535202622E-1
5.621667438E1,5.779602528E-1,9.813229561E0,1.628344357E-1
5.623267594E1,-1.310107112E-1,9.758019447E0,1.829744726E-1
5.624867594E1,-4.701158702E-1,9.896442413E0,3.468815386E-1
5.626467594E1,5.796841159E-2,1.023630333E1,6.044784784E-1
5.628067438E1,1.110995770E0,1.059812546E1,6.178764105E-1
5.629667438E1,2.099638224E0,1.078488255E1,9.279830456E-1
5.631267594E1,2.115325212E0,1.045225143E1,1.170678496E0
5.632867594E1,1.679570794E0,1.033582592E1,1.595103383E0
5.634467594E1,1.262050748E0,1.015925884E1,1.564677835E0
5.636067438E1,7.249547243E-1,1.016410446E1,1.447084188E0
5.637667438E1,3.765791953E-1,1.007837296E1,1.429731131E0
5.639267594E1,1.567627490E-1,9.700050354E0,1.514313459E0
5.640867594E1,8.715851605E-2,9.379571915E0,1.308756828E0
5.642467594E1,3.599826097E-1,9.165051460E0,7.340143323E-1
5.644067594E1,7.839095592E-1,9.500326157E0,-3.830722719E-2
5.645667594E1,5.726834536E-1,1.081888008E1,-8.763735741E-2
5.647267594E1,-5.069961399E-2,1.222519588E1,5.145331025E-1
5.648867594E1,-3.152972162E-1,1.228254223E1,1.346374512E0
5.650467594E1,-1.152185574E-1,1.153030300E1,2.508778572E0
5.652067594E1,2.860400677E-1,1.080088615E1,2.924143791E0
5.653667594E1,4.374206662E-1,1.091482067E1,2.601166010E0
5.655267594E1,5.777112842E-1,1.200954628E1,2.006293058E0
5.656867594E1,1.793745518E0,1.206792545E1,2.841879129E0
5.658467594E1,3.526687860E0,1.118894768E1,3.463222504E0
5.660067594E1,3.590747118E0,1.115426922E1,2.637567520E0
5.661667594E1,2.735126495E0,1.046408749E1,2.350081205E0
5.663267594E1,2.314972639E0,7.994996071E0,2.451547623E0
5.664867594E1,2.901121378E0,5.757154942E0,1.525365114E0
5.666467594E1,3.575251818E0,5.050395966E0,6.690261364E-1
5.668067594E1,3.522981644E0,5.012012005E0,3.204399347E-1
5.669667594E1,2.848037004E0,5.035370350E0,2.485660315E-1
5.671267594E1,2.268793344E0,4.854540825E0,2.587174475E-1
5.672867594E1,1.660129905E0,5.036576748E0,-3.725377470E-2
5.674467594E1,1.097540379E0,5.966475010E0,-5.791094899E-2
5.676067594E1,6.502556205E-1,7.409068108E0,2.828892767E-1
5.677667594E1,1.509496272E-1,8.614433289E0,6.685760617E-1
5.679267594E1,-4.856303036E-1,9.218988419E0,6.575531363E-1
5.680867594E1,-8.534850478E-1,9.736729622E0,7.753670216E-1
5.682467594E1,-1.169299483E0,9.753718376E0,1.254858494E0
5.684067594E1,-1.662370801E0,9.600470543E0,1.715914845E0
5.685667594E1,-1.792682528E0,9.807262421E0,1.731457829E0
5.687267594E1,-1.156983614E0,1.141182804E1,2.076692104E0
5.688867594E1,-6.906218529E-1,1.222887421E1,2.669362545E0
5.690467594E1,8.120174706E-2,1.422704601E1,3.330899715E0
5.692067594E1,4.546426296E0,1.634992599E1,4.868896484E0
5.693667594E1,9.439704895E0,1.455216885E1,2.959127903E0
5.695267594E1,8.447615623E0,1.145710754E1,2.165890634E-1
5.696867594E1,5.466182709E0,8.615362167E0,-1.914403737E-1
5.698467594E1,2.181424379E0,7.243724346E0,1.667417884E-1
5.700067594E1,3.785328567E-1,7.958345890E0,-1.930684149E-1
5.701667594E1,-1.481915116E-1,9.362257957E0,2.864710093E-1
5.703267594E1,-2.935578525E-1,1.025188541E1,6.301922202E-1
5.704867594E1,8.060128093E-1,1.080900669E1,6.416364908E-1
5.706467594E1,2.247341394E0,1.088431835E1,-1.297848821E-1
5.708067594E1,2.895758390E0,1.049161243E1,-6.285162568E-1
5.709667594E1,2.217844725E0,9.575743675E0,-8.124484420E-1
5.711267594E1,1.001370072E0,8.934413910E0,-5.962520242E-1
5.712867594E1,6.885724142E-3,9.126333237E0,-1.932599694E-1
5.714467594E1,-2.998977005E-1,1.014183903E1,-1.008437723E-1
5.716067594E1,-2.136777192E-1,1.018011761E1,3.435105085E-1
5.717667594E1,5.031845570E-1,9.589716911E0,9.699964523E-1
5.719267594E1,1.466640115E0,9.543345451E0,1.252129197E0
5.720867438E1,2.337277174E0,9.990352631E0,9.336333275E-1
5.722467594E1,2.646014214E0,1.011740780E1,7.640376687E-1
5.724067594E1,2.419149160E0,9.704332352E0,7.169963717E-1
5.725667594E1,1.723748684E0,9.354452133E0,1.789330542E-1
5.727267594E1,6.741688848E-1,9.210925102E0,-6.173401475E-1
5.728867438E1,4.800853506E-2,9.204662323E0,-1.412444949E0
5.730467594E1,3.189172447E-1,9.459175110E0,-1.741006017E0
5.732067438E1,7.825879455E-1,1.032600975E1,-1.457283616E0
5.733667594E1,8.995303512E-1,1.097935867E1,-3.374770880E-1
5.735267594E1,3.286185563E-1,1.074393272E1,5.475634933E-1
5.736867594E1,7.468951494E-2,9.937364578E0,8.058021069E-1
5.738467438E1,6.732782722E-1,9.563610077E0,8.943109512E-1
5.740067438E1,1.624054074E0,9.625965118E0,2.147886157E-1
5.741667438E1,2.033864737E0,1.009600353E1,-2.820752561E-1
5.743267438E1,1.969939590E0,1.014101505E1,-4.496406615E-1
5.744867594E1,1.223417997E0,9.915768623E0,-2.742988765E-1
5.746467594E1,5.169177055E-1,9.669501305E0,-1.953955889E-1
5.748067438E1,1.024718303E-2,9.661581039E0,-3.136691451E-1
5.749667438E1,2.569074035E-1,9.818794250E0,-6.037697792E-1
5.751267438E1,9.027289152E-1,1.011068439E1,-7.019703388E-1
5.752867594E1,1.320526719E0,1.035499859E1,-5.071110725E-1
5.754467594E1,1.428869128E0,1.020446110E1,-6.914454512E-3
5.756067438E1,1.204542041E0,9.917195320E0,2.530288100E-1
5.757667438E1,1.001484990E0,9.790665627E0,2.942186594E-1
5.759267594E1,7.317159176E-1,9.867472649E0,1.833766997E-1
5.760867438E1,5.516623259E-1,9.879176140E0,-9.007944167E-2
5.762467594E1,4.786105156E-1,9.932020187E0,-1.960659623E-1
5.764071813E1,5.485403538E-1,9.942698479E0,-1.452897340E-1
5.765667438E1,6.445956826E-1,9.947008133E0,-4.282747954E-2
5.767267594E1,6.770993471E-1,9.935132980E0,-4.310520738E-2
5.768867594E1,6.752606034E-1,9.930219650E0,-1.148354858E-1
5.770467594E1,7.099861503E-1,9.877202034E0,-1.367951035E-1
5.772067594E1,9.172952771E-1,9.856372833E0,3.018609434E-2
5.773667438E1,9.225434065E-1,9.863470078E0,5.915593728E-2
5.775267594E1,8.806735873E-1,9.889086723E0,8.125920594E-2
5.776867594E1,9.867654443E-1,9.943779945E0,1.670195162E-2
5.778467594E1,1.146947145E0,9.923266411E0,4.299986362E-2
5.780067438E1,1.195463300E0,9.831961632E0,1.209454983E-1
5.781667438E1,1.113389969E0,9.688883781E0,1.014279649E-1
5.783267594E1,1.001657367E0,9.696651459E0,2.204580791E-2
5.784867594E1,9.110224843E-1,1.002159214E1,-3.772304207E-2
5.786467594E1,9.003156424E-1,1.001757908E1,7.192181796E-2
5.788067594E1,1.076883197E0,9.864053726E0,1.018972248E-1
5.789667594E1,1.378523946E0,9.789661407E0,2.773347497E-1
5.791267594E1,1.549230456E0,9.850148201E0,2.196440548E-1
5.792867594E1,1.409083486E0,9.961238861E0,-5.667554215E-2
5.794467594E1,1.259417057E0,9.951096535E0,-2.043977827E-1
5.796067594E1,1.378523946E0,9.935611725E0,-1.359140426E-1
5.797667594E1,1.470987916E0,9.903653145E0,1.563413739E-1
5.799267594E1,1.399152398E0,9.792514801E0,3.707948029E-1
5.800867594E1,1.308795214E0,9.720381737E0,3.332824409E-1
5.802467594E1,1.276559591E0,9.702329636E0,2.309734225E-1
5.804067438E1,1.364580035E0,9.745981216E0,1.172679961E-1
5.805667438E1,1.389374375E0,9.823467255E0,-2.858676948E-2
5.807267594E1,1.564007401E0,9.797792435E0,2.251507156E-2
5.808867594E1,1.757075906E0,9.693117142E0,6.649176776E-2
5.810467594E1,1.910592198E0,9.769013405E0,5.142745376E-2
5.812067594E1,1.831631303E0,9.856718063E0,4.775953665E-2
5.813667594E1,1.422931552E0,9.848548889E0,2.104982175E-2
5.815267594E1,1.317098260E0,9.871915817E0,1.489289254E-1
5.816867594E1,1.520921350E0,9.861754417E0,1.931929141E-1
5.818467594E1,1.780280471E0,9.795550346E0,1.461899579E-1
5.820067594E1,1.760255337E0,9.759206772E0,9.816226549E-3
5.821667438E1,1.795986414E0,9.736366272E0,5.499960482E-2
5.823267438E1,1.875196338E0,9.690780640E0,1.365844160E-1
5.824867594E1,1.753312230E0,9.762520790E0,1.446959674E-1
5.826467438E1,1.679484606E0,9.861007690E0,1.669333130E-1
5.828067594E1,1.652928114E0,9.818409920E0,2.095596939E-1
5.829667594E1,1.568661690E0,9.760872841E0,7.967903279E-3
5.831267438E1,1.403318286E0,9.757856369E0,-1.240962595E-1
5.832867594E1,1.372873545E0,9.852446556E0,-8.599972725E-2
5.834467438E1,1.548196197E0,9.830639839E0,-4.478114843E-2
5.836067438E1,1.569858909E0,9.956028938E0,-9.349836409E-2
5.837667594E1,1.549709320E0,9.851240158E0,-1.154962927E-2
5.839267438E1,1.725242496E0,9.730093002E0,4.243483022E-2
5.840867594E1,1.827877164E0,9.738262177E0,-1.065228209E-1
5.842467594E1,1.964825511E0,9.695778847E0,-4.498226196E-2
5.844067594E1,2.149629116E0,9.815192223E0,7.248684764E-2
5.845667594E1,1.850861549E0,9.990515709E0,5.366842821E-2
5.847267594E1,1.540209055E0,9.883714676E0,1.100662351E-1
5.848867594E1,1.410711527E0,9.717298508E0,1.616373509E-1
5.850467594E1,1.543474913E0,9.708468437E0,1.659852117E-1
5.852067594E1,1.598828793E0,9.732286453E0,6.822517514E-2
5.853667438E1,1.468833089E0,9.769616127E0,4.346912727E-2
5.855267594E1,1.358613610E0,9.820306778E0,4.344997555E-2
5.856867594E1,1.331032515E0,9.793166161E0,1.488906145E-1
5.858467594E1,1.497161388E0,9.741604805E0,2.631419003E-1
5.860067438E1,1.544384599E0,9.793912888E0,2.368631661E-1
5.861667594E1,1.469886541E0,9.804293633E0,2.515731454E-1
5.863267594E1,1.516678810E0,9.746028900E0,3.170114458E-1
5.864867594E1,1.600552559E0,9.664205551E0,3.741275370E-1
5.866467594E1,1.633017898E0,9.769119263E0,3.836085796E-1
5.868067594E1,1.536052704E0,9.913670540E0,2.713396549E-1
5.869667594E1,1.468545914E0,9.866648674E0,1.530565321E-1
5.871267594E1,1.526878119E0,9.806812286E0,1.179192215E-1
5.872867594E1,1.505857110E0,9.813755989E0,1.325238496E-1
5.874467594E1,1.504832387E0,9.757453918E0,2.196057588E-1
5.876067594E1,1.542564988E0,9.773207664E0,2.889035344E-1
5.877667594E1,1.505339980E0,9.812454224E0,2.561316788E-1
5.879267594E1,1.393080592E0,9.847524643E0,1.351478994E-1
5.880867594E1,1.322949648E0,9.803528786E0,3.481169045E-2
5.882467594E1,1.312549353E0,9.805808067E0,3.272394836E-2
5.884067594E1,1.065381527E0,9.857973099E0,-4.050989170E-3
5.885667594E1,9.549512863E-1,9.704264641E0,4.241567478E-2
5.887267438E1,1.162959456E0,9.762923241E0,-1.901953854E-2
5.888867594E1,1.393243432E0,9.818850517E0,-1.391510069E-1
5.890467594E1,1.705600619E0,9.859160423E0,-1.820551008E-1
5.892067438E1,1.792538762E0,9.911210060E0,-1.846791357E-1
